Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
Type	WP_088243775.1	GCF_900185595.1	-	6453	6698	-2918	-2673	10000	CALSC_RS27695	pseudogene	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix rhizosoleniae
Type	WP_088243775.1	GCF_900185595.1	+	7248	8705	-2123	-666	99	WP_088243772.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix rhizosoleniae
Type	WP_088243775.1	GCF_900185595.1	+	9149	9409	-222	38	109	WP_088243774.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix rhizosoleniae
Type	WP_088243775.1	GCF_900185595.1	+	9372	9809	1	438	112	WP_088243775.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix rhizosoleniae
Type	WP_088243775.1	GCF_900185595.1	+	10573	10938	1202	1567	0	WP_088243776.1	CHAT domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix rhizosoleniae
Type	WP_088243775.1	GCF_900185595.1	-	10959	12311	1588	2940	77	WP_088243777.1	hemolysin family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix rhizosoleniae
Type	WP_088243775.1	GCF_900185595.1	-	12438	13826	3067	4455	0	WP_088243778.1	RNA-guided endonuclease TnpB family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix rhizosoleniae
Type	WP_088243775.1	GCF_900185595.1	-	14153	14320	4782	4949	0	WP_159460691.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix rhizosoleniae

Type	WP_015144817.1	GCF_000317025.1	+	3552734	3554347	-4059	-2446	0	WP_015144821.1	alpha/beta hydrolase	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7327
Type	WP_015144817.1	GCF_000317025.1	+	3551695	3552630	-2342	-1407	110	WP_041393425.1	NAD-dependent epimerase/dehydratase family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7327
Type	WP_015144817.1	GCF_000317025.1	+	3550668	3551168	-880	-380	0	WP_015144819.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7327
Type	WP_015144817.1	GCF_000317025.1	+	3550280	3550528	-240	8	109	WP_015144818.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7327
Type	WP_015144817.1	GCF_000317025.1	+	3549874	3550287	1	414	112	WP_015144817.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7327
Type	WP_015144817.1	GCF_000317025.1	-	3548660	3549823	465	1628	0	WP_015144816.1	ferrochelatase	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7327
Type	WP_015144817.1	GCF_000317025.1	-	3546890	3547873	2415	3398	0	WP_015144814.1	permease	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7327
Type	WP_015144817.1	GCF_000317025.1	+	3546286	3546546	3742	4002	0	WP_015144812.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7327
Type	WP_015144817.1	GCF_000317025.1	-	3545336	3546211	4077	4952	0	WP_015144811.1	MBL fold metallo-hydrolase	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7327

Type	WP_015192774.1	GCF_000317575.1	+	1714393	1715958	-6237	-4672	0	WP_015192770.1	MFS transporter	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Stanieria	Stanieria cyanosphaera
Type	WP_015192774.1	GCF_000317575.1	+	1716275	1718545	-4355	-2085	0	WP_015192771.1	nitrate reductase	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Stanieria	Stanieria cyanosphaera
Type	WP_015192774.1	GCF_000317575.1	+	1718835	1720292	-1795	-338	99	WP_015192772.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Stanieria	Stanieria cyanosphaera
Type	WP_015192774.1	GCF_000317575.1	+	1720390	1720638	-240	8	109	WP_015192773.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Stanieria	Stanieria cyanosphaera
Type	WP_015192774.1	GCF_000317575.1	+	1720631	1721041	1	411	112	WP_015192774.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Stanieria	Stanieria cyanosphaera
Type	WP_015192774.1	GCF_000317575.1	-	1721042	1722088	412	1458	98	WP_015192775.1	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Stanieria	Stanieria cyanosphaera
Type	WP_015192774.1	GCF_000317575.1	+	1722245	1722358	1615	1728	97	WP_015192776.1	PetM family cytochrome b6-f complex subunit 7	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Stanieria	Stanieria cyanosphaera
Type	WP_015192774.1	GCF_000317575.1	+	1722643	1723515	2013	2885	86	WP_015192777.1	alpha/beta hydrolase	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Stanieria	Stanieria cyanosphaera
Type	WP_015192774.1	GCF_000317575.1	-	1723567	1723725	2937	3095	0	WP_015192778.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Stanieria	Stanieria cyanosphaera

Type	WP_013322190.1	GCF_000147335.1	-	2340051	2341046	-2429	-1434	0	WP_013322194.1	GntR family transcriptional regulator	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeothece	Gloeothece verrucosa
Type	WP_013322190.1	GCF_000147335.1	-	2339663	2339923	-1306	-1046	0	WP_013322193.1	BolA family transcriptional regulator	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeothece	Gloeothece verrucosa
Type	WP_013322190.1	GCF_000147335.1	-	2338994	2339617	-1000	-377	0	WP_013322192.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeothece	Gloeothece verrucosa
Type	WP_013322190.1	GCF_000147335.1	+	2338609	2338857	-240	8	109	WP_013322191.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeothece	Gloeothece verrucosa
Type	WP_013322190.1	GCF_000147335.1	+	2338194	2338616	1	423	112	WP_013322190.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeothece	Gloeothece verrucosa
Type	WP_013322190.1	GCF_000147335.1	-	2337838	2338011	606	779	0	WP_013322189.1	DUF1328 domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeothece	Gloeothece verrucosa
Type	WP_013322190.1	GCF_000147335.1	-	2337435	2337617	1000	1182	0	WP_013322188.1	CsbD family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeothece	Gloeothece verrucosa
Type	WP_013322190.1	GCF_000147335.1	+	2336378	2336482	2135	2239	10000	CYAN7822_RS39395	pseudogene	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeothece	Gloeothece verrucosa
Type	WP_013322190.1	GCF_000147335.1	+	2334533	2335936	2681	4084	0	WP_245602757.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeothece	Gloeothece verrucosa

Type	WP_006511796.1	GCF_000332055.1	-	19953	21860	-5647	-3740	0	WP_006511800.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Xenococcus	Xenococcus sp. PCC 7305
Type	WP_006511796.1	GCF_000332055.1	+	19279	19773	-3560	-3066	0	WP_006511799.1	lactoylglutathione lyase family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Xenococcus	Xenococcus sp. PCC 7305
Type	WP_006511796.1	GCF_000332055.1	+	16605	19145	-2932	-392	0	WP_006511798.1	alpha/beta hydrolase	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Xenococcus	Xenococcus sp. PCC 7305
Type	WP_006511796.1	GCF_000332055.1	+	16205	16453	-240	8	109	WP_006511797.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Xenococcus	Xenococcus sp. PCC 7305
Type	WP_006511796.1	GCF_000332055.1	+	15781	16212	1	432	112	WP_006511796.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Xenococcus	Xenococcus sp. PCC 7305
Type	WP_006511796.1	GCF_000332055.1	-	13923	15677	536	2290	39	WP_006511795.1	fatty acyl-AMP ligase	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Xenococcus	Xenococcus sp. PCC 7305
Type	WP_006511796.1	GCF_000332055.1	-	11429	13879	2334	4784	0	WP_006511794.1	bifunctional aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme/GNAT family N-acetyltransferase	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Xenococcus	Xenococcus sp. PCC 7305
Type	WP_006511796.1	GCF_000332055.1	-	10524	11384	4829	5689	0	WP_202951318.1	sterol desaturase family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Xenococcus	Xenococcus sp. PCC 7305
Type	WP_006511796.1	GCF_000332055.1	-	9556	10356	5857	6657	68	WP_006511792.1	SDR family oxidoreductase	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Xenococcus	Xenococcus sp. PCC 7305

Type	PZV25621.1	GCA_003249095.1	-	12864	13826	-4422	-3460	0	PZV25625.1	class I SAM-dependent methyltransferase	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Snowella	Snowella sp.
Type	PZV25621.1	GCA_003249095.1	-	11287	12720	-3316	-1883	0	PZV25624.1	glycogen synthase GlgA	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Snowella	Snowella sp.
Type	PZV25621.1	GCA_003249095.1	-	9878	11224	-1820	-474	77	PZV25623.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Snowella	Snowella sp.
Type	PZV25621.1	GCA_003249095.1	+	9396	9644	-240	8	109	PZV25622.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Snowella	Snowella sp.
Type	PZV25621.1	GCA_003249095.1	+	8987	9403	1	417	112	PZV25621.1	RNA-binding protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Snowella	Snowella sp.
Type	PZV25621.1	GCA_003249095.1	+	4783	8610	794	4621	0	PZV25620.1	TIGR03032 family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Snowella	Snowella sp.
Type	PZV25621.1	GCA_003249095.1	-	3195	4742	4662	6209	0	PZV25619.1	polyketide biosynthesis operon protein CyrO	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Snowella	Snowella sp.
Type	PZV25621.1	GCA_003249095.1	+	2257	2919	6485	7147	0	PZV25618.1	response regulator	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Snowella	Snowella sp.
Type	PZV25621.1	GCA_003249095.1	+	893	2197	7207	8511	0	PZV25617.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Snowella	Snowella sp.

Type	WP_012954188.1	GCF_000025125.1	+	916971	918134	-6704	-5541	0	WP_012954184.1	sulfate adenylyltransferase	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa
Type	WP_012954188.1	GCF_000025125.1	+	918284	920518	-5391	-3157	0	WP_012954185.1	caspase family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa
Type	WP_012954188.1	GCF_000025125.1	+	920911	923355	-2764	-320	37	WP_012954186.1	DUF3769 domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa
Type	WP_012954188.1	GCF_000025125.1	+	923435	923683	-240	8	109	WP_012954187.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa
Type	WP_012954188.1	GCF_000025125.1	+	923676	923987	1	312	112	WP_012954188.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa
Type	WP_012954188.1	GCF_000025125.1	+	924091	925350	416	1675	41	WP_012954189.1	lipid-A-disaccharide synthase	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa
Type	WP_012954188.1	GCF_000025125.1	+	925541	925954	1866	2279	0	WP_012954190.1	DUF2996 domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa
Type	WP_012954188.1	GCF_000025125.1	-	926146	927081	2471	3406	0	WP_012954191.1	UDP-N-acetylmuramate dehydrogenase	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa
Type	WP_012954188.1	GCF_000025125.1	-	927180	928685	3505	5010	0	WP_012954192.1	UDP-N-acetylmuramate--L-alanine ligase	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Candidatus	Candidatus Atelocyanobacterium thalassa

Type	WP_006528479.1	GCF_000332035.1	+	8654	9016	-3094	-2732	0	WP_006528475.1	metalloregulator ArsR/SmtB family transcription factor	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106
Type	WP_006528479.1	GCF_000332035.1	+	9151	9927	-2597	-1821	0	WP_006528476.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106
Type	WP_006528479.1	GCF_000332035.1	+	10020	11465	-1728	-283	99	WP_006528477.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106
Type	WP_006528479.1	GCF_000332035.1	+	11508	11756	-240	8	109	WP_006528478.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106
Type	WP_006528479.1	GCF_000332035.1	+	11749	12060	1	312	112	WP_006528479.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106
Type	WP_006528479.1	GCF_000332035.1	-	12333	13496	585	1748	34	WP_006528480.1	GuaB3 family IMP dehydrogenase-related protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106
Type	WP_006528479.1	GCF_000332035.1	-	13558	15273	1810	3525	0	WP_006528481.1	AAA family ATPase	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106
Type	WP_006528479.1	GCF_000332035.1	-	15305	15463	3557	3715	0	WP_006528482.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106
Type	WP_006528479.1	GCF_000332035.1	-	15483	16535	3735	4787	52	WP_006528483.1	PstS family phosphate ABC transporter substrate-binding protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Gloeocapsa	Gloeocapsa sp. PCC 73106

Type	WP_104397532.1	GCF_015207115.1	+	11030	11716	-3757	-3071	0	WP_194014230.1	phosphoribosylformylglycinamidine synthase subunit PurQ	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Microcystis	Microcystis aeruginosa
Type	WP_104397532.1	GCF_015207115.1	+	9517	10389	-2430	-1558	36	WP_228009515.1	cation diffusion facilitator family transporter	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Microcystis	Microcystis aeruginosa
Type	WP_104397532.1	GCF_015207115.1	+	8394	9470	-1511	-435	110	WP_194014226.1	dTDP-glucose 4%2C6-dehydratase	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Microcystis	Microcystis aeruginosa
Type	WP_104397532.1	GCF_015207115.1	+	7951	8199	-240	8	109	WP_002780060.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Microcystis	Microcystis aeruginosa
Type	WP_104397532.1	GCF_015207115.1	+	7593	7958	1	366	112	WP_104397532.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Microcystis	Microcystis aeruginosa
Type	WP_104397532.1	GCF_015207115.1	-	6555	7583	376	1404	67	WP_194014224.1	GTPase ObgE	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Microcystis	Microcystis aeruginosa
Type	WP_104397532.1	GCF_015207115.1	-	5946	6167	1792	2013	35	WP_194014222.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Microcystis	Microcystis aeruginosa
Type	WP_104397532.1	GCF_015207115.1	+	3964	5775	2184	3995	0	WP_194014219.1	signal peptide peptidase SppA	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Microcystis	Microcystis aeruginosa
Type	WP_104397532.1	GCF_015207115.1	+	1751	3910	4049	6208	0	WP_194014242.1	ComEC/Rec2 family competence protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Microcystis	Microcystis aeruginosa

Type	WP_019504521.1	GCF_000332195.1	+	659563	660108	-3958	-3413	101	WP_019504525.1	FHA domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319
Type	WP_019504521.1	GCF_000332195.1	-	658763	659566	-3416	-2613	100	WP_019504524.1	TlyA family RNA methyltransferase	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319
Type	WP_019504521.1	GCF_000332195.1	+	656472	657920	-1770	-322	99	WP_019504523.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319
Type	WP_019504521.1	GCF_000332195.1	+	656139	656390	-240	11	109	WP_019504522.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319
Type	WP_019504521.1	GCF_000332195.1	+	655757	656149	1	393	112	WP_019504521.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319
Type	WP_019504521.1	GCF_000332195.1	-	654677	655738	412	1473	98	WP_019504520.1	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319
Type	WP_019504521.1	GCF_000332195.1	+	654424	654537	1613	1726	97	WP_019504519.1	PetM family cytochrome b6-f complex subunit 7	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319
Type	WP_019504521.1	GCF_000332195.1	+	653785	654153	1997	2365	0	WP_019504518.1	photosystem II reaction center protein Psb28	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319
Type	WP_019504521.1	GCF_000332195.1	+	652785	653702	2448	3365	96	WP_019504517.1	TIGR01777 family oxidoreductase	Bacteria	Cyanobacteria	Cyanobacteria_na	Pleurocapsales	Pleurocapsa	Pleurocapsa sp. PCC 7319

Type	WP_124972497.1	GCF_003864315.1	-	18463	18816	-2378	-2025	0	WP_124972504.1	Rieske (2Fe-2S) protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Aphanothece	Aphanothece sacrum
Type	WP_124972497.1	GCF_003864315.1	-	17469	18371	-1933	-1031	0	WP_124972502.1	LD-carboxypeptidase	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Aphanothece	Aphanothece sacrum
Type	WP_124972497.1	GCF_003864315.1	-	16972	17373	-935	-534	0	WP_124972501.1	IS200/IS605 family transposase	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Aphanothece	Aphanothece sacrum
Type	WP_124972497.1	GCF_003864315.1	+	16430	16678	-240	8	109	WP_124972499.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Aphanothece	Aphanothece sacrum
Type	WP_124972497.1	GCF_003864315.1	+	16021	16437	1	417	112	WP_124972497.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Aphanothece	Aphanothece sacrum
Type	WP_124972497.1	GCF_003864315.1	-	15697	15969	469	741	0	WP_124972495.1	50S ribosomal protein L27	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Aphanothece	Aphanothece sacrum
Type	WP_124972497.1	GCF_003864315.1	-	15240	15650	788	1198	0	WP_124972493.1	50S ribosomal protein L21	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Aphanothece	Aphanothece sacrum
Type	WP_124972497.1	GCF_003864315.1	-	13835	14893	1545	2603	0	WP_124972491.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Aphanothece	Aphanothece sacrum
Type	WP_124972497.1	GCF_003864315.1	-	13023	13661	2777	3415	0	WP_124972489.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Aphanothece	Aphanothece sacrum

Type	WP_017295263.1	GCF_000332235.1	-	2992964	2993140	-4401	-4225	0	WP_017295259.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Geminocystis	Geminocystis herdmanii
Type	WP_017295263.1	GCF_000332235.1	+	2993503	2995041	-3862	-2324	0	WP_026102101.1	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Geminocystis	Geminocystis herdmanii
Type	WP_017295263.1	GCF_000332235.1	-	2995517	2996752	-1848	-613	94	WP_017295261.1	ankyrin repeat domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Geminocystis	Geminocystis herdmanii
Type	WP_017295263.1	GCF_000332235.1	+	2997125	2997373	-240	8	109	WP_017295262.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Geminocystis	Geminocystis herdmanii
Type	WP_017295263.1	GCF_000332235.1	+	2997366	2997764	1	399	112	WP_017295263.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Geminocystis	Geminocystis herdmanii
Type	WP_017295263.1	GCF_000332235.1	+	2997985	2998359	620	994	0	WP_017295264.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Geminocystis	Geminocystis herdmanii
Type	WP_017295263.1	GCF_000332235.1	-	2998418	2998666	1053	1301	0	WP_017295265.1	Ycf34 family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Geminocystis	Geminocystis herdmanii
Type	WP_017295263.1	GCF_000332235.1	+	2998836	2999441	1471	2076	0	WP_017295266.1	transcriptional repressor LexA	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Geminocystis	Geminocystis herdmanii
Type	WP_017295263.1	GCF_000332235.1	+	2999520	2999714	2155	2349	0	WP_017295267.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Geminocystis	Geminocystis herdmanii

Type	WP_107671288.1	GCF_003013815.1	-	15221	15697	-3778	-3302	0	WP_107671291.1	NAD(P)H-quinone oxidoreductase subunit N	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Cyanothece	Cyanothece sp. BG0011
